,time,customer_id,location,delta
25263,18:49:00,3477,dairy,1
25264,18:49:00,3482,drinks,3
25265,18:49:00,3484,checkout,1
25266,18:49:00,3486,fruit,2
25267,18:49:00,3488,fruit,9
25268,18:49:00,3489,dairy,1
25269,18:49:00,3490,checkout,1
25270,18:49:00,3491,fruit,1
25271,18:49:00,3492,fruit,5
25272,18:49:00,3493,fruit,6
25273,18:49:00,3494,fruit,1
25274,18:50:00,3438,fruit,3
25275,18:50:00,3460,spices,1
25276,18:50:00,3464,spices,2
25277,18:50:00,3465,spices,18
25278,18:50:00,3466,fruit,4
25279,18:50:00,3473,spices,3
25280,18:50:00,3474,fruit,1
25281,18:50:00,3477,checkout,2
25282,18:50:00,3482,drinks,2
25283,18:50:00,3486,fruit,1
25284,18:50:00,3488,fruit,8
25285,18:50:00,3489,checkout,7
25286,18:50:00,3491,checkout,3
25287,18:50:00,3492,fruit,4
25288,18:50:00,3493,fruit,5
25289,18:50:00,3494,dairy,3
25290,18:50:00,3495,dairy,4
25291,18:50:00,3496,dairy,2
25292,18:50:00,3497,spices,2
25293,18:51:00,3438,fruit,2
25294,18:51:00,3460,drinks,2
25295,18:51:00,3464,spices,1
25296,18:51:00,3465,spices,17
25297,18:51:00,3466,fruit,3
25298,18:51:00,3473,spices,2
25299,18:51:00,3474,checkout,5
25300,18:51:00,3482,drinks,1
25301,18:51:00,3486,dairy,1
25302,18:51:00,3488,fruit,7
25303,18:51:00,3492,fruit,3
25304,18:51:00,3493,fruit,4
25305,18:51:00,3494,dairy,2
25306,18:51:00,3495,dairy,3
25307,18:51:00,3496,dairy,1
25308,18:51:00,3497,spices,1
25309,18:51:00,3498,fruit,3
25310,18:51:00,3499,dairy,2
25311,18:51:00,3500,fruit,1
25312,18:51:00,3501,fruit,1
25313,18:51:00,3502,drinks,5
25314,18:51:00,3503,drinks,1
25315,18:51:00,3504,fruit,2
25316,18:52:00,3438,fruit,1
25317,18:52:00,3460,drinks,1
25318,18:52:00,3464,checkout,4
25319,18:52:00,3465,spices,16
25320,18:52:00,3466,fruit,2
25321,18:52:00,3473,spices,1
25322,18:52:00,3482,spices,2
25323,18:52:00,3486,fruit,2
25324,18:52:00,3488,fruit,6
25325,18:52:00,3492,fruit,2
25326,18:52:00,3493,fruit,3
25327,18:52:00,3494,dairy,1
25328,18:52:00,3495,dairy,2
25329,18:52:00,3496,fruit,3
25330,18:52:00,3497,dairy,1
25331,18:52:00,3498,fruit,2
25332,18:52:00,3499,dairy,1
25333,18:52:00,3500,checkout,1
25334,18:52:00,3501,checkout,9
25335,18:52:00,3502,drinks,4
25336,18:52:00,3503,checkout,1
25337,18:52:00,3504,fruit,1
25338,18:52:00,3505,fruit,5
25339,18:52:00,3506,spices,1
25340,18:52:00,3507,dairy,3
25341,18:53:00,3438,spices,2
25342,18:53:00,3460,fruit,5
25343,18:53:00,3465,spices,15
25344,18:53:00,3466,fruit,1
25345,18:53:00,3473,checkout,2
25346,18:53:00,3482,spices,1
25347,18:53:00,3486,fruit,1
25348,18:53:00,3488,fruit,5
25349,18:53:00,3492,fruit,1
25350,18:53:00,3493,fruit,2
25351,18:53:00,3494,drinks,6
25352,18:53:00,3495,dairy,1
25353,18:53:00,3496,fruit,2
25354,18:53:00,3497,drinks,9
25355,18:53:00,3498,fruit,1
25356,18:53:00,3499,checkout,6
25357,18:53:00,3502,drinks,3
25358,18:53:00,3504,drinks,2
25359,18:53:00,3505,fruit,4
25360,18:53:00,3506,dairy,1
25361,18:53:00,3507,dairy,2
25362,18:53:00,3508,fruit,2
25363,18:53:00,3509,fruit,2
25364,18:54:00,3438,spices,1
25365,18:54:00,3460,fruit,4
25366,18:54:00,3465,spices,14
25367,18:54:00,3466,spices,3
25368,18:54:00,3482,dairy,6
25369,18:54:00,3486,checkout,1
25370,18:54:00,3488,fruit,4
25371,18:54:00,3492,dairy,6
25372,18:54:00,3493,fruit,1
25373,18:54:00,3494,drinks,5
25374,18:54:00,3495,fruit,2
25375,18:54:00,3496,fruit,1
25376,18:54:00,3497,drinks,8
25377,18:54:00,3498,checkout,1
25378,18:54:00,3502,drinks,2
25379,18:54:00,3504,drinks,1
25380,18:54:00,3505,fruit,3
25381,18:54:00,3506,drinks,4
25382,18:54:00,3507,dairy,1
25383,18:54:00,3508,fruit,1
25384,18:54:00,3509,fruit,1
25385,18:54:00,3510,fruit,1
25386,18:54:00,3511,spices,5
25387,18:54:00,3512,spices,1
25388,18:55:00,3438,dairy,5
25389,18:55:00,3460,fruit,3
25390,18:55:00,3465,spices,13
25391,18:55:00,3466,spices,2
25392,18:55:00,3482,dairy,5
25393,18:55:00,3488,fruit,3
25394,18:55:00,3492,dairy,5
25395,18:55:00,3493,drinks,3
25396,18:55:00,3494,drinks,4
25397,18:55:00,3495,fruit,1
25398,18:55:00,3496,dairy,1
25399,18:55:00,3497,drinks,7
25400,18:55:00,3502,drinks,1
25401,18:55:00,3504,fruit,10
25402,18:55:00,3505,fruit,2
25403,18:55:00,3506,drinks,3
25404,18:55:00,3507,spices,6
25405,18:55:00,3508,dairy,1
25406,18:55:00,3509,spices,1
25407,18:55:00,3510,checkout,2
25408,18:55:00,3511,spices,4
25409,18:55:00,3512,dairy,2
25410,18:55:00,3513,drinks,1
25411,18:55:00,3514,spices,1
25412,18:55:00,3515,spices,3
25413,18:56:00,3438,dairy,4
25414,18:56:00,3460,fruit,2
25415,18:56:00,3465,spices,12
25416,18:56:00,3466,spices,1
25417,18:56:00,3482,dairy,4
25418,18:56:00,3488,fruit,2
25419,18:56:00,3492,dairy,4
25420,18:56:00,3493,drinks,2
25421,18:56:00,3494,drinks,3
25422,18:56:00,3495,checkout,1
25423,18:56:00,3496,checkout,13
25424,18:56:00,3497,drinks,6
25425,18:56:00,3502,spices,1
25426,18:56:00,3504,fruit,9
25427,18:56:00,3505,fruit,1
25428,18:56:00,3506,drinks,2
25429,18:56:00,3507,spices,5
25430,18:56:00,3508,fruit,1
25431,18:56:00,3509,drinks,2
25432,18:56:00,3511,spices,3
25433,18:56:00,3512,dairy,1
25434,18:56:00,3513,checkout,4
25435,18:56:00,3514,drinks,3
25436,18:56:00,3515,spices,2
25437,18:56:00,3516,spices,1
25438,18:56:00,3517,spices,1
25439,18:57:00,3438,dairy,3
25440,18:57:00,3460,fruit,1
25441,18:57:00,3465,spices,11
25442,18:57:00,3466,dairy,2
25443,18:57:00,3482,dairy,3
25444,18:57:00,3488,fruit,1
25445,18:57:00,3492,dairy,3
25446,18:57:00,3493,drinks,1
25447,18:57:00,3494,drinks,2
25448,18:57:00,3497,drinks,5
25449,18:57:00,3502,checkout,2
25450,18:57:00,3504,fruit,8
25451,18:57:00,3505,checkout,2
25452,18:57:00,3506,drinks,1
25453,18:57:00,3507,spices,4
25454,18:57:00,3508,checkout,1
25455,18:57:00,3509,drinks,1
25456,18:57:00,3511,spices,2
25457,18:57:00,3512,checkout,1
25458,18:57:00,3514,drinks,2
25459,18:57:00,3515,spices,1
25460,18:57:00,3516,dairy,2
25461,18:57:00,3517,fruit,1
25462,18:57:00,3518,fruit,7
25463,18:58:00,3438,dairy,2
25464,18:58:00,3460,spices,2
25465,18:58:00,3465,spices,10
25466,18:58:00,3466,dairy,1
25467,18:58:00,3482,dairy,2
25468,18:58:00,3488,checkout,3
25469,18:58:00,3492,dairy,2
25470,18:58:00,3493,fruit,1
25471,18:58:00,3494,drinks,1
25472,18:58:00,3497,drinks,4
25473,18:58:00,3504,fruit,7
25474,18:58:00,3506,spices,2
25475,18:58:00,3507,spices,3
25476,18:58:00,3509,checkout,2
25477,18:58:00,3511,spices,1
25478,18:58:00,3514,drinks,1
25479,18:58:00,3515,dairy,1
25480,18:58:00,3516,dairy,1
25481,18:58:00,3517,checkout,1
25482,18:58:00,3518,fruit,6
25483,18:58:00,3519,drinks,2
25484,18:58:00,3520,fruit,4
25485,18:59:00,3438,dairy,1
25486,18:59:00,3460,spices,1
25487,18:59:00,3465,spices,9
25488,18:59:00,3466,drinks,10
25489,18:59:00,3482,dairy,1
25490,18:59:00,3492,dairy,1
25491,18:59:00,3493,checkout,4
25492,18:59:00,3494,checkout,3
25493,18:59:00,3497,drinks,3
25494,18:59:00,3504,fruit,6
25495,18:59:00,3506,spices,1
25496,18:59:00,3507,spices,2
25497,18:59:00,3511,checkout,1
25498,18:59:00,3514,checkout,1
25499,18:59:00,3515,spices,7
25500,18:59:00,3516,drinks,9
25501,18:59:00,3518,fruit,5
25502,18:59:00,3519,drinks,1
25503,18:59:00,3520,fruit,3
25504,18:59:00,3521,fruit,1
25505,19:00:00,3438,checkout,14
25506,19:00:00,3460,drinks,3
25507,19:00:00,3465,spices,8
25508,19:00:00,3466,drinks,9
25509,19:00:00,3482,checkout,5
25510,19:00:00,3492,spices,5
25511,19:00:00,3497,drinks,2
25512,19:00:00,3504,fruit,5
25513,19:00:00,3506,fruit,2
25514,19:00:00,3507,spices,1
25515,19:00:00,3515,spices,6
25516,19:00:00,3516,drinks,8
25517,19:00:00,3518,fruit,4
25518,19:00:00,3519,checkout,1
25519,19:00:00,3520,fruit,2
25520,19:00:00,3521,dairy,3
25521,19:00:00,3522,fruit,8
25522,19:00:00,3523,fruit,5
25523,19:00:00,3524,dairy,4
25524,19:01:00,3460,drinks,2
25525,19:01:00,3465,spices,7
25526,19:01:00,3466,drinks,8
25527,19:01:00,3492,spices,4
25528,19:01:00,3497,drinks,1
25529,19:01:00,3504,fruit,4
25530,19:01:00,3506,fruit,1
25531,19:01:00,3507,checkout,1
25532,19:01:00,3515,spices,5
25533,19:01:00,3516,drinks,7
25534,19:01:00,3518,fruit,3
25535,19:01:00,3520,fruit,1
25536,19:01:00,3521,dairy,2
25537,19:01:00,3522,fruit,7
25538,19:01:00,3523,fruit,4
25539,19:01:00,3524,dairy,3
25540,19:01:00,3525,fruit,3
25541,19:01:00,3526,fruit,1
25542,19:02:00,3460,drinks,1
25543,19:02:00,3465,spices,6
25544,19:02:00,3466,drinks,7
25545,19:02:00,3492,spices,3
25546,19:02:00,3497,checkout,1
25547,19:02:00,3504,fruit,3
25548,19:02:00,3506,drinks,8
25549,19:02:00,3515,spices,4
25550,19:02:00,3516,drinks,6
25551,19:02:00,3518,fruit,2
25552,19:02:00,3520,checkout,7
25553,19:02:00,3521,dairy,1
25554,19:02:00,3522,fruit,6
25555,19:02:00,3523,fruit,3
25556,19:02:00,3524,dairy,2
25557,19:02:00,3525,fruit,2
25558,19:02:00,3526,checkout,3
25559,19:03:00,3460,spices,2
25560,19:03:00,3465,spices,5
25561,19:03:00,3466,drinks,6
25562,19:03:00,3492,spices,2
25563,19:03:00,3504,fruit,2
25564,19:03:00,3506,drinks,7
25565,19:03:00,3515,spices,3
25566,19:03:00,3516,drinks,5
25567,19:03:00,3518,fruit,1
25568,19:03:00,3521,spices,3
25569,19:03:00,3522,fruit,5
25570,19:03:00,3523,fruit,2
25571,19:03:00,3524,dairy,1
25572,19:03:00,3525,fruit,1
25573,19:03:00,3527,fruit,6
25574,19:03:00,3528,fruit,2
25575,19:04:00,3460,spices,1
25576,19:04:00,3465,spices,4
25577,19:04:00,3466,drinks,5
25578,19:04:00,3492,spices,1
25579,19:04:00,3504,fruit,1
25580,19:04:00,3506,drinks,6
25581,19:04:00,3515,spices,2
25582,19:04:00,3516,drinks,4
25583,19:04:00,3518,dairy,2
25584,19:04:00,3521,spices,2
25585,19:04:00,3522,fruit,4
25586,19:04:00,3523,fruit,1
25587,19:04:00,3524,spices,1
25588,19:04:00,3525,checkout,1
25589,19:04:00,3527,fruit,5
25590,19:04:00,3528,fruit,1
25591,19:04:00,3529,spices,1
25592,19:04:00,3530,dairy,2
25593,19:04:00,3531,fruit,6
25594,19:04:00,3532,drinks,1
25595,19:04:00,3533,dairy,4
25596,19:04:00,3534,dairy,3
25597,19:04:00,3535,drinks,3
25598,19:05:00,3460,dairy,3
25599,19:05:00,3465,spices,3
25600,19:05:00,3466,drinks,4
25601,19:05:00,3492,checkout,3
25602,19:05:00,3504,dairy,2
25603,19:05:00,3506,drinks,5
25604,19:05:00,3515,spices,1
25605,19:05:00,3516,drinks,3
25606,19:05:00,3518,dairy,1
25607,19:05:00,3521,spices,1
25608,19:05:00,3522,fruit,3
25609,19:05:00,3523,checkout,1
25610,19:05:00,3524,checkout,1
25611,19:05:00,3527,fruit,4
25612,19:05:00,3528,checkout,1
25613,19:05:00,3529,dairy,1
25614,19:05:00,3530,dairy,1
25615,19:05:00,3531,fruit,5
25616,19:05:00,3532,checkout,1
25617,19:05:00,3533,dairy,3
25618,19:05:00,3534,dairy,2
25619,19:05:00,3535,drinks,2
25620,19:05:00,3536,spices,2
25621,19:05:00,3537,spices,1
25622,19:05:00,3538,dairy,3
25623,19:06:00,3460,dairy,2
25624,19:06:00,3465,spices,2
25625,19:06:00,3466,drinks,3
25626,19:06:00,3504,dairy,1
25627,19:06:00,3506,drinks,4
25628,19:06:00,3515,dairy,2
25629,19:06:00,3516,drinks,2
25630,19:06:00,3518,drinks,9
25631,19:06:00,3521,drinks,1
25632,19:06:00,3522,fruit,2
25633,19:06:00,3527,fruit,3
25634,19:06:00,3529,spices,1
25635,19:06:00,3530,fruit,1
25636,19:06:00,3531,fruit,4
25637,19:06:00,3533,dairy,2
25638,19:06:00,3534,dairy,1
25639,19:06:00,3535,drinks,1
25640,19:06:00,3536,spices,1
25641,19:06:00,3537,drinks,1
25642,19:06:00,3538,dairy,2
25643,19:06:00,3539,spices,2
25644,19:06:00,3540,fruit,5
25645,19:06:00,3541,dairy,4
25646,19:06:00,3542,dairy,1
25647,19:06:00,3543,dairy,4
25648,19:06:00,3544,fruit,1
25649,19:07:00,3460,dairy,1
25650,19:07:00,3465,spices,1
25651,19:07:00,3466,drinks,2
25652,19:07:00,3504,drinks,2
25653,19:07:00,3506,drinks,3
25654,19:07:00,3515,dairy,1
25655,19:07:00,3516,drinks,1
25656,19:07:00,3518,drinks,8
25657,19:07:00,3521,spices,1
25658,19:07:00,3522,fruit,1
25659,19:07:00,3527,fruit,2
25660,19:07:00,3529,dairy,4
25661,19:07:00,3530,checkout,1
25662,19:07:00,3531,fruit,3
25663,19:07:00,3533,dairy,1
25664,19:07:00,3534,checkout,1
25665,19:07:00,3535,fruit,2
25666,19:07:00,3536,checkout,1
25667,19:07:00,3537,checkout,1
25668,19:07:00,3538,dairy,1
25669,19:07:00,3539,spices,1
25670,19:07:00,3540,fruit,4
25671,19:07:00,3541,dairy,3
25672,19:07:00,3542,spices,12
25673,19:07:00,3543,dairy,3
25674,19:07:00,3544,drinks,3
25675,19:07:00,3545,fruit,2
25676,19:07:00,3546,fruit,2
25677,19:07:00,3547,drinks,1
25678,19:08:00,3460,spices,3
25679,19:08:00,3465,checkout,1
25680,19:08:00,3466,drinks,1
25681,19:08:00,3504,drinks,1
25682,19:08:00,3506,drinks,2
25683,19:08:00,3515,spices,6
25684,19:08:00,3516,checkout,1
25685,19:08:00,3518,drinks,7
25686,19:08:00,3521,checkout,2
25687,19:08:00,3522,dairy,2
25688,19:08:00,3527,fruit,1
25689,19:08:00,3529,dairy,3
25690,19:08:00,3531,fruit,2
25691,19:08:00,3533,checkout,7
25692,19:08:00,3535,fruit,1
25693,19:08:00,3538,spices,2
25694,19:08:00,3539,dairy,1
25695,19:08:00,3540,fruit,3
25696,19:08:00,3541,dairy,2
25697,19:08:00,3542,spices,11
25698,19:08:00,3543,dairy,2
25699,19:08:00,3544,drinks,2
25700,19:08:00,3545,fruit,1
25701,19:08:00,3546,fruit,1
25702,19:08:00,3547,fruit,2
25703,19:08:00,3548,drinks,5
25704,19:08:00,3549,dairy,2
25705,19:08:00,3550,drinks,2
25706,19:08:00,3551,fruit,2
25707,19:08:00,3552,drinks,6
25708,19:08:00,3553,fruit,1
25709,19:09:00,3460,spices,2
25710,19:09:00,3466,checkout,2
25711,19:09:00,3504,checkout,1
25712,19:09:00,3506,drinks,1
25713,19:09:00,3515,spices,5
25714,19:09:00,3518,drinks,6
25715,19:09:00,3522,dairy,1
25716,19:09:00,3527,dairy,1
25717,19:09:00,3529,dairy,2
25718,19:09:00,3531,fruit,1
25719,19:09:00,3535,dairy,1
25720,19:09:00,3538,spices,1
25721,19:09:00,3539,checkout,4
25722,19:09:00,3540,fruit,2
25723,19:09:00,3541,dairy,1
25724,19:09:00,3542,spices,10
25725,19:09:00,3543,dairy,1
25726,19:09:00,3544,drinks,1
25727,19:09:00,3545,spices,5
25728,19:09:00,3546,dairy,1
25729,19:09:00,3547,fruit,1
25730,19:09:00,3548,drinks,4
25731,19:09:00,3549,dairy,1
25732,19:09:00,3550,drinks,1
25733,19:09:00,3551,fruit,1
25734,19:09:00,3552,drinks,5
25735,19:09:00,3553,dairy,1
25736,19:10:00,3460,spices,1
25737,19:10:00,3506,checkout,1
25738,19:10:00,3515,spices,4
25739,19:10:00,3518,drinks,5
25740,19:10:00,3522,checkout,1
25741,19:10:00,3527,spices,9
25742,19:10:00,3529,dairy,1
25743,19:10:00,3531,spices,4
25744,19:10:00,3535,spices,3
25745,19:10:00,3538,fruit,3
25746,19:10:00,3540,fruit,1
25747,19:10:00,3541,spices,1
25748,19:10:00,3542,spices,9
25749,19:10:00,3543,checkout,2
25750,19:10:00,3544,checkout,1
25751,19:10:00,3545,spices,4
25752,19:10:00,3546,checkout,2
25753,19:10:00,3547,checkout,3
25754,19:10:00,3548,drinks,3
25755,19:10:00,3549,checkout,4
25756,19:10:00,3550,checkout,2
25757,19:10:00,3551,checkout,1
25758,19:10:00,3552,drinks,4
25759,19:10:00,3553,checkout,5
25760,19:10:00,3554,fruit,6
25761,19:11:00,3460,checkout,1
25762,19:11:00,3515,spices,3
25763,19:11:00,3518,drinks,4
25764,19:11:00,3527,spices,8
25765,19:11:00,3529,spices,4
25766,19:11:00,3531,spices,3
25767,19:11:00,3535,spices,2
25768,19:11:00,3538,fruit,2
25769,19:11:00,3540,spices,5
25770,19:11:00,3541,fruit,1
25771,19:11:00,3542,spices,8
25772,19:11:00,3545,spices,3
25773,19:11:00,3548,drinks,2
25774,19:11:00,3552,drinks,3
25775,19:11:00,3554,fruit,5
25776,19:12:00,3515,spices,2
25777,19:12:00,3518,drinks,3
25778,19:12:00,3527,spices,7
25779,19:12:00,3529,spices,3
25780,19:12:00,3531,spices,2
25781,19:12:00,3535,spices,1
25782,19:12:00,3538,fruit,1
25783,19:12:00,3540,spices,4
25784,19:12:00,3541,checkout,1
25785,19:12:00,3542,spices,7
25786,19:12:00,3545,spices,2
25787,19:12:00,3548,drinks,1
25788,19:12:00,3552,drinks,2
25789,19:12:00,3554,fruit,4
25790,19:12:00,3555,spices,1
25791,19:13:00,3515,spices,1
25792,19:13:00,3518,drinks,2
25793,19:13:00,3527,spices,6
25794,19:13:00,3529,spices,2
25795,19:13:00,3531,spices,1
25796,19:13:00,3535,dairy,2
25797,19:13:00,3538,checkout,4
25798,19:13:00,3540,spices,3
25799,19:13:00,3542,spices,6
25800,19:13:00,3545,spices,1
25801,19:13:00,3548,checkout,2
25802,19:13:00,3552,drinks,1
25803,19:13:00,3554,fruit,3
25804,19:13:00,3555,drinks,4
25805,19:13:00,3556,fruit,1
25806,19:13:00,3557,fruit,4
25807,19:13:00,3558,spices,1
25808,19:14:00,3515,fruit,2
25809,19:14:00,3518,drinks,1
25810,19:14:00,3527,spices,5
25811,19:14:00,3529,spices,1
25812,19:14:00,3531,dairy,3
25813,19:14:00,3535,dairy,1
25814,19:14:00,3540,spices,2
25815,19:14:00,3542,spices,5
25816,19:14:00,3545,drinks,1
25817,19:14:00,3552,checkout,2
25818,19:14:00,3554,fruit,2
25819,19:14:00,3555,drinks,3
25820,19:14:00,3556,checkout,1
25821,19:14:00,3557,fruit,3
25822,19:14:00,3558,dairy,1
25823,19:14:00,3559,dairy,5
25824,19:14:00,3560,dairy,1
25825,19:14:00,3561,dairy,10
25826,19:15:00,3515,fruit,1
25827,19:15:00,3518,spices,2
25828,19:15:00,3527,spices,4
25829,19:15:00,3529,checkout,1
25830,19:15:00,3531,dairy,2
25831,19:15:00,3535,drinks,1
25832,19:15:00,3540,spices,1
25833,19:15:00,3542,spices,4
25834,19:15:00,3545,fruit,9
25835,19:15:00,3554,fruit,1
25836,19:15:00,3555,drinks,2
25837,19:15:00,3557,fruit,2
25838,19:15:00,3558,drinks,1
25839,19:15:00,3559,dairy,4
25840,19:15:00,3560,drinks,4
25841,19:15:00,3561,dairy,9
25842,19:15:00,3562,fruit,1
25843,19:15:00,3563,dairy,3
25844,19:15:00,3564,spices,1
25845,19:16:00,3515,checkout,2
25846,19:16:00,3518,spices,1
25847,19:16:00,3527,spices,3
25848,19:16:00,3531,dairy,1
25849,19:16:00,3535,checkout,6
25850,19:16:00,3540,dairy,1
25851,19:16:00,3542,spices,3
25852,19:16:00,3545,fruit,8
25853,19:16:00,3554,checkout,2
25854,19:16:00,3555,drinks,1
25855,19:16:00,3557,fruit,1
25856,19:16:00,3558,checkout,8
25857,19:16:00,3559,dairy,3
25858,19:16:00,3560,drinks,3
25859,19:16:00,3561,dairy,8
25860,19:16:00,3562,checkout,1
25861,19:16:00,3563,dairy,2
25862,19:16:00,3564,drinks,5
25863,19:16:00,3565,fruit,2
25864,19:16:00,3566,drinks,3
25865,19:16:00,3567,dairy,5
25866,19:16:00,3568,fruit,2
25867,19:17:00,3518,dairy,1
25868,19:17:00,3527,spices,2
25869,19:17:00,3531,drinks,5
25870,19:17:00,3540,checkout,1
25871,19:17:00,3542,spices,2
25872,19:17:00,3545,fruit,7
25873,19:17:00,3555,checkout,6
25874,19:17:00,3557,checkout,5
25875,19:17:00,3559,dairy,2
25876,19:17:00,3560,drinks,2
25877,19:17:00,3561,dairy,7
25878,19:17:00,3563,dairy,1
25879,19:17:00,3564,drinks,4
25880,19:17:00,3565,fruit,1
25881,19:17:00,3566,drinks,2
25882,19:17:00,3567,dairy,4
25883,19:17:00,3568,fruit,1
25884,19:17:00,3569,fruit,1
25885,19:17:00,3570,dairy,2
25886,19:17:00,3571,drinks,8
25887,19:17:00,3572,dairy,1
25888,19:17:00,3573,fruit,1
25889,19:17:00,3574,fruit,7
25890,19:17:00,3575,fruit,1
25891,19:18:00,3518,checkout,3
25892,19:18:00,3527,spices,1
25893,19:18:00,3531,drinks,4
25894,19:18:00,3542,spices,1
25895,19:18:00,3545,fruit,6
25896,19:18:00,3559,dairy,1
25897,19:18:00,3560,drinks,1
25898,19:18:00,3561,dairy,6
25899,19:18:00,3563,checkout,10
25900,19:18:00,3564,drinks,3
25901,19:18:00,3565,checkout,2
25902,19:18:00,3566,drinks,1
25903,19:18:00,3567,dairy,3
25904,19:18:00,3568,checkout,2
25905,19:18:00,3569,checkout,5
25906,19:18:00,3570,dairy,1
25907,19:18:00,3571,drinks,7
25908,19:18:00,3572,drinks,12
25909,19:18:00,3573,checkout,2
25910,19:18:00,3574,fruit,6
25911,19:18:00,3575,checkout,3
25912,19:18:00,3576,fruit,2
25913,19:18:00,3577,fruit,2
25914,19:18:00,3578,dairy,1
25915,19:18:00,3579,dairy,1
25916,19:18:00,3580,drinks,2
25917,19:18:00,3581,drinks,5
25918,19:18:00,3582,dairy,1
25919,19:18:00,3583,spices,4
25920,19:19:00,3527,drinks,1
25921,19:19:00,3531,drinks,3
25922,19:19:00,3542,fruit,2
25923,19:19:00,3545,fruit,5
25924,19:19:00,3559,spices,6
25925,19:19:00,3560,checkout,1
25926,19:19:00,3561,dairy,5
25927,19:19:00,3564,drinks,2
25928,19:19:00,3566,fruit,1
25929,19:19:00,3567,dairy,2
25930,19:19:00,3570,fruit,6
25931,19:19:00,3571,drinks,6
25932,19:19:00,3572,drinks,11
25933,19:19:00,3574,fruit,5
25934,19:19:00,3576,fruit,1
25935,19:19:00,3577,fruit,1
25936,19:19:00,3578,checkout,5
25937,19:19:00,3579,checkout,2
25938,19:19:00,3580,drinks,1
25939,19:19:00,3581,drinks,4
25940,19:19:00,3582,checkout,4
25941,19:19:00,3583,spices,3
25942,19:19:00,3584,fruit,3
25943,19:19:00,3585,drinks,2
25944,19:19:00,3586,fruit,4
25945,19:19:00,3587,spices,1
25946,19:20:00,3527,spices,2
25947,19:20:00,3531,drinks,2
25948,19:20:00,3542,fruit,1
25949,19:20:00,3545,fruit,4
25950,19:20:00,3559,spices,5
25951,19:20:00,3561,dairy,4
25952,19:20:00,3564,drinks,1
25953,19:20:00,3566,checkout,4
25954,19:20:00,3567,dairy,1
25955,19:20:00,3570,fruit,5
25956,19:20:00,3571,drinks,5
25957,19:20:00,3572,drinks,10
25958,19:20:00,3574,fruit,4
25959,19:20:00,3576,spices,2
25960,19:20:00,3577,checkout,1
25961,19:20:00,3580,spices,1
25962,19:20:00,3581,drinks,3
25963,19:20:00,3583,spices,2
25964,19:20:00,3584,fruit,2
25965,19:20:00,3585,drinks,1
25966,19:20:00,3586,fruit,3
25967,19:20:00,3587,checkout,1
25968,19:20:00,3588,dairy,5
25969,19:21:00,3527,spices,1
25970,19:21:00,3531,drinks,1
25971,19:21:00,3542,checkout,3
25972,19:21:00,3545,fruit,3
25973,19:21:00,3559,spices,4
25974,19:21:00,3561,dairy,3
25975,19:21:00,3564,spices,5
25976,19:21:00,3567,checkout,1
25977,19:21:00,3570,fruit,4
25978,19:21:00,3571,drinks,4
25979,19:21:00,3572,drinks,9
25980,19:21:00,3574,fruit,3
25981,19:21:00,3576,spices,1
25982,19:21:00,3580,dairy,2
25983,19:21:00,3581,drinks,2
25984,19:21:00,3583,spices,1
25985,19:21:00,3584,fruit,1
25986,19:21:00,3585,checkout,1
25987,19:21:00,3586,fruit,2
25988,19:21:00,3588,dairy,4
25989,19:21:00,3589,dairy,2
25990,19:21:00,3590,drinks,5
25991,19:21:00,3591,fruit,4
25992,19:21:00,3592,fruit,1
25993,19:21:00,3593,fruit,1
25994,19:21:00,3594,fruit,1
25995,19:22:00,3527,fruit,2
25996,19:22:00,3531,spices,2
25997,19:22:00,3545,fruit,2
25998,19:22:00,3559,spices,3
25999,19:22:00,3561,dairy,2
26000,19:22:00,3564,spices,4
26001,19:22:00,3570,fruit,3
26002,19:22:00,3571,drinks,3
26003,19:22:00,3572,drinks,8
26004,19:22:00,3574,fruit,2
26005,19:22:00,3576,drinks,1
26006,19:22:00,3580,dairy,1
26007,19:22:00,3581,drinks,1
26008,19:22:00,3583,dairy,1
26009,19:22:00,3584,checkout,1
26010,19:22:00,3586,fruit,1
26011,19:22:00,3588,dairy,3
26012,19:22:00,3589,dairy,1
26013,19:22:00,3590,drinks,4
26014,19:22:00,3591,fruit,3
26015,19:22:00,3592,drinks,2
26016,19:22:00,3593,dairy,2
26017,19:22:00,3594,spices,5
26018,19:22:00,3595,drinks,4
26019,19:22:00,3596,fruit,3
26020,19:22:00,3597,dairy,2
26021,19:23:00,3527,fruit,1
26022,19:23:00,3531,spices,1
26023,19:23:00,3545,fruit,1
26024,19:23:00,3559,spices,2
26025,19:23:00,3561,dairy,1
26026,19:23:00,3564,spices,3
26027,19:23:00,3570,fruit,2
26028,19:23:00,3571,drinks,2
26029,19:23:00,3572,drinks,7
26030,19:23:00,3574,fruit,1
26031,19:23:00,3576,checkout,1
26032,19:23:00,3580,checkout,4
26033,19:23:00,3581,checkout,2
26034,19:23:00,3583,spices,19
26035,19:23:00,3586,dairy,5
26036,19:23:00,3588,dairy,2
26037,19:23:00,3589,spices,1
26038,19:23:00,3590,drinks,3
26039,19:23:00,3591,fruit,2
26040,19:23:00,3592,drinks,1
26041,19:23:00,3593,dairy,1
26042,19:23:00,3594,spices,4
26043,19:23:00,3595,drinks,3
26044,19:23:00,3596,fruit,2
26045,19:23:00,3597,dairy,1
26046,19:23:00,3598,dairy,1
26047,19:24:00,3527,spices,3
26048,19:24:00,3531,drinks,2
