timestamp,location,time,date,hour,minute,customer_id,next,delta,total_time_customer,step,prev
2019-09-04 08:51:00,spices,2019-09-04 08:51:00,2019-09-04,8,51,3090.0,checkout,2.0,6.0,3.0,dairy
2019-09-04 08:51:00,drinks,2019-09-04 08:51:00,2019-09-04,8,51,3091.0,checkout,1.0,4.0,3.0,spices
2019-09-04 08:51:00,checkout,2019-09-04 08:51:00,2019-09-04,8,51,3099.0,,0.0,2.0,3.0,spices
2019-09-04 08:51:00,checkout,2019-09-04 08:51:00,2019-09-04,8,51,3101.0,,0.0,2.0,2.0,fruit
2019-09-04 08:51:00,checkout,2019-09-04 08:51:00,2019-09-04,8,51,3102.0,,0.0,2.0,3.0,drinks
2019-09-04 08:51:00,drinks,2019-09-04 08:51:00,2019-09-04,8,51,3103.0,fruit,1.0,13.0,2.0,dairy
2019-09-04 08:51:00,dairy,2019-09-04 08:51:00,2019-09-04,8,51,3108.0,checkout,2.0,2.0,1.0,
2019-09-04 08:52:00,drinks,2019-09-04 08:52:00,2019-09-04,8,52,3064.0,spices,6.0,23.0,8.0,spices
2019-09-04 08:52:00,checkout,2019-09-04 08:52:00,2019-09-04,8,52,3091.0,,0.0,4.0,4.0,drinks
2019-09-04 08:52:00,drinks,2019-09-04 08:52:00,2019-09-04,8,52,3094.0,checkout,1.0,5.0,2.0,fruit
2019-09-04 08:52:00,checkout,2019-09-04 08:52:00,2019-09-04,8,52,3100.0,,0.0,3.0,2.0,fruit
2019-09-04 08:52:00,fruit,2019-09-04 08:52:00,2019-09-04,8,52,3103.0,dairy,2.0,13.0,3.0,drinks
2019-09-04 08:52:00,checkout,2019-09-04 08:52:00,2019-09-04,8,52,3104.0,,0.0,2.0,2.0,fruit
2019-09-04 08:52:00,dairy,2019-09-04 08:52:00,2019-09-04,8,52,3106.0,checkout,6.0,8.0,2.0,fruit
2019-09-04 08:52:00,drinks,2019-09-04 08:52:00,2019-09-04,8,52,3107.0,checkout,1.0,3.0,2.0,dairy
2019-09-04 08:52:00,fruit,2019-09-04 08:52:00,2019-09-04,8,52,3109.0,drinks,1.0,7.0,1.0,
2019-09-04 08:52:00,fruit,2019-09-04 08:52:00,2019-09-04,8,52,3110.0,checkout,1.0,1.0,1.0,
2019-09-04 08:53:00,checkout,2019-09-04 08:53:00,2019-09-04,8,53,3059.0,,0.0,18.0,8.0,fruit
2019-09-04 08:53:00,checkout,2019-09-04 08:53:00,2019-09-04,8,53,3075.0,,0.0,12.0,4.0,fruit
2019-09-04 08:53:00,checkout,2019-09-04 08:53:00,2019-09-04,8,53,3090.0,,0.0,6.0,4.0,spices
2019-09-04 08:53:00,checkout,2019-09-04 08:53:00,2019-09-04,8,53,3094.0,,0.0,5.0,3.0,drinks
2019-09-04 08:53:00,checkout,2019-09-04 08:53:00,2019-09-04,8,53,3095.0,,0.0,5.0,2.0,dairy
2019-09-04 08:53:00,spices,2019-09-04 08:53:00,2019-09-04,8,53,3097.0,dairy,1.0,13.0,2.0,fruit
2019-09-04 08:53:00,drinks,2019-09-04 08:53:00,2019-09-04,8,53,3105.0,fruit,1.0,8.0,2.0,dairy
2019-09-04 08:53:00,checkout,2019-09-04 08:53:00,2019-09-04,8,53,3107.0,,0.0,3.0,3.0,drinks
2019-09-04 08:53:00,checkout,2019-09-04 08:53:00,2019-09-04,8,53,3108.0,,0.0,2.0,2.0,dairy
2019-09-04 08:53:00,drinks,2019-09-04 08:53:00,2019-09-04,8,53,3109.0,checkout,6.0,7.0,2.0,fruit
2019-09-04 08:53:00,checkout,2019-09-04 08:53:00,2019-09-04,8,53,3110.0,,0.0,1.0,2.0,fruit
2019-09-04 08:53:00,fruit,2019-09-04 08:53:00,2019-09-04,8,53,3111.0,checkout,1.0,1.0,1.0,
2019-09-04 08:53:00,dairy,2019-09-04 08:53:00,2019-09-04,8,53,3112.0,checkout,2.0,2.0,1.0,
2019-09-04 08:53:00,spices,2019-09-04 08:53:00,2019-09-04,8,53,3113.0,drinks,1.0,2.0,1.0,
2019-09-04 08:53:00,spices,2019-09-04 08:53:00,2019-09-04,8,53,3114.0,drinks,2.0,8.0,1.0,
2019-09-04 08:53:00,dairy,2019-09-04 08:53:00,2019-09-04,8,53,3115.0,checkout,3.0,3.0,1.0,
2019-09-04 08:53:00,fruit,2019-09-04 08:53:00,2019-09-04,8,53,3116.0,checkout,1.0,1.0,1.0,
2019-09-04 08:54:00,dairy,2019-09-04 08:54:00,2019-09-04,8,54,3097.0,drinks,3.0,13.0,3.0,spices
2019-09-04 08:54:00,dairy,2019-09-04 08:54:00,2019-09-04,8,54,3103.0,checkout,9.0,13.0,4.0,fruit
2019-09-04 08:54:00,fruit,2019-09-04 08:54:00,2019-09-04,8,54,3105.0,drinks,1.0,8.0,3.0,drinks
2019-09-04 08:54:00,checkout,2019-09-04 08:54:00,2019-09-04,8,54,3111.0,,0.0,1.0,2.0,fruit
2019-09-04 08:54:00,drinks,2019-09-04 08:54:00,2019-09-04,8,54,3113.0,checkout,1.0,2.0,2.0,spices
2019-09-04 08:54:00,checkout,2019-09-04 08:54:00,2019-09-04,8,54,3116.0,,0.0,1.0,2.0,fruit
2019-09-04 08:54:00,dairy,2019-09-04 08:54:00,2019-09-04,8,54,3117.0,checkout,19.0,19.0,1.0,
2019-09-04 08:54:00,fruit,2019-09-04 08:54:00,2019-09-04,8,54,3118.0,checkout,1.0,1.0,1.0,
2019-09-04 08:54:00,dairy,2019-09-04 08:54:00,2019-09-04,8,54,3119.0,checkout,9.0,9.0,1.0,
2019-09-04 08:54:00,drinks,2019-09-04 08:54:00,2019-09-04,8,54,3120.0,dairy,3.0,5.0,1.0,
2019-09-04 08:54:00,fruit,2019-09-04 08:54:00,2019-09-04,8,54,3121.0,checkout,1.0,1.0,1.0,
2019-09-04 08:55:00,dairy,2019-09-04 08:55:00,2019-09-04,8,55,3078.0,checkout,1.0,13.0,8.0,drinks
2019-09-04 08:55:00,drinks,2019-09-04 08:55:00,2019-09-04,8,55,3105.0,checkout,3.0,8.0,4.0,fruit
2019-09-04 08:55:00,checkout,2019-09-04 08:55:00,2019-09-04,8,55,3112.0,,0.0,2.0,2.0,dairy
2019-09-04 08:55:00,checkout,2019-09-04 08:55:00,2019-09-04,8,55,3113.0,,0.0,2.0,3.0,drinks
2019-09-04 08:55:00,drinks,2019-09-04 08:55:00,2019-09-04,8,55,3114.0,fruit,3.0,8.0,2.0,spices
2019-09-04 08:55:00,checkout,2019-09-04 08:55:00,2019-09-04,8,55,3118.0,,0.0,1.0,2.0,fruit
2019-09-04 08:55:00,checkout,2019-09-04 08:55:00,2019-09-04,8,55,3121.0,,0.0,1.0,2.0,fruit
2019-09-04 08:55:00,fruit,2019-09-04 08:55:00,2019-09-04,8,55,3122.0,checkout,6.0,6.0,1.0,
2019-09-04 08:55:00,fruit,2019-09-04 08:55:00,2019-09-04,8,55,3123.0,checkout,4.0,4.0,1.0,
2019-09-04 08:55:00,spices,2019-09-04 08:55:00,2019-09-04,8,55,3124.0,dairy,2.0,9.0,1.0,
2019-09-04 08:55:00,spices,2019-09-04 08:55:00,2019-09-04,8,55,3125.0,dairy,2.0,3.0,1.0,
2019-09-04 08:55:00,spices,2019-09-04 08:55:00,2019-09-04,8,55,3126.0,drinks,1.0,2.0,1.0,
2019-09-04 08:55:00,fruit,2019-09-04 08:55:00,2019-09-04,8,55,3127.0,drinks,1.0,24.0,1.0,
2019-09-04 08:56:00,checkout,2019-09-04 08:56:00,2019-09-04,8,56,3078.0,,0.0,13.0,9.0,dairy
2019-09-04 08:56:00,drinks,2019-09-04 08:56:00,2019-09-04,8,56,3098.0,fruit,2.0,30.0,2.0,fruit
2019-09-04 08:56:00,checkout,2019-09-04 08:56:00,2019-09-04,8,56,3115.0,,0.0,3.0,2.0,dairy
2019-09-04 08:56:00,drinks,2019-09-04 08:56:00,2019-09-04,8,56,3126.0,checkout,1.0,2.0,2.0,spices
2019-09-04 08:56:00,drinks,2019-09-04 08:56:00,2019-09-04,8,56,3127.0,spices,2.0,24.0,2.0,fruit
2019-09-04 08:56:00,drinks,2019-09-04 08:56:00,2019-09-04,8,56,3128.0,checkout,2.0,2.0,1.0,
2019-09-04 08:56:00,drinks,2019-09-04 08:56:00,2019-09-04,8,56,3129.0,fruit,3.0,5.0,1.0,
2019-09-04 08:56:00,drinks,2019-09-04 08:56:00,2019-09-04,8,56,3130.0,spices,3.0,4.0,1.0,
2019-09-04 08:56:00,dairy,2019-09-04 08:56:00,2019-09-04,8,56,3131.0,drinks,1.0,6.0,1.0,
2019-09-04 08:56:00,fruit,2019-09-04 08:56:00,2019-09-04,8,56,3132.0,checkout,1.0,1.0,1.0,
2019-09-04 08:57:00,drinks,2019-09-04 08:57:00,2019-09-04,8,57,3097.0,fruit,4.0,13.0,4.0,dairy
2019-09-04 08:57:00,dairy,2019-09-04 08:57:00,2019-09-04,8,57,3120.0,fruit,1.0,5.0,2.0,drinks
2019-09-04 08:57:00,dairy,2019-09-04 08:57:00,2019-09-04,8,57,3124.0,spices,2.0,9.0,2.0,spices
2019-09-04 08:57:00,dairy,2019-09-04 08:57:00,2019-09-04,8,57,3125.0,checkout,1.0,3.0,2.0,spices
2019-09-04 08:57:00,checkout,2019-09-04 08:57:00,2019-09-04,8,57,3126.0,,0.0,2.0,3.0,drinks
2019-09-04 08:57:00,drinks,2019-09-04 08:57:00,2019-09-04,8,57,3131.0,checkout,5.0,6.0,2.0,dairy
2019-09-04 08:57:00,checkout,2019-09-04 08:57:00,2019-09-04,8,57,3132.0,,0.0,1.0,2.0,fruit
2019-09-04 08:58:00,spices,2019-09-04 08:58:00,2019-09-04,8,58,3064.0,drinks,1.0,23.0,9.0,drinks
2019-09-04 08:58:00,checkout,2019-09-04 08:58:00,2019-09-04,8,58,3089.0,,0.0,12.0,3.0,dairy
2019-09-04 08:58:00,fruit,2019-09-04 08:58:00,2019-09-04,8,58,3098.0,dairy,6.0,30.0,3.0,drinks
2019-09-04 08:58:00,checkout,2019-09-04 08:58:00,2019-09-04,8,58,3105.0,,0.0,8.0,5.0,drinks
2019-09-04 08:58:00,checkout,2019-09-04 08:58:00,2019-09-04,8,58,3106.0,,0.0,8.0,3.0,dairy
2019-09-04 08:58:00,fruit,2019-09-04 08:58:00,2019-09-04,8,58,3114.0,checkout,3.0,8.0,3.0,drinks
2019-09-04 08:58:00,fruit,2019-09-04 08:58:00,2019-09-04,8,58,3120.0,checkout,1.0,5.0,3.0,dairy
2019-09-04 08:58:00,checkout,2019-09-04 08:58:00,2019-09-04,8,58,3125.0,,0.0,3.0,3.0,dairy
2019-09-04 08:58:00,spices,2019-09-04 08:58:00,2019-09-04,8,58,3127.0,drinks,6.0,24.0,3.0,drinks
2019-09-04 08:58:00,checkout,2019-09-04 08:58:00,2019-09-04,8,58,3128.0,,0.0,2.0,2.0,drinks
2019-09-04 08:58:00,dairy,2019-09-04 08:58:00,2019-09-04,8,58,3133.0,fruit,12.0,39.0,1.0,
2019-09-04 08:58:00,fruit,2019-09-04 08:58:00,2019-09-04,8,58,3134.0,dairy,1.0,8.0,1.0,
2019-09-04 08:59:00,drinks,2019-09-04 08:59:00,2019-09-04,8,59,3064.0,checkout,2.0,23.0,10.0,spices
2019-09-04 08:59:00,checkout,2019-09-04 08:59:00,2019-09-04,8,59,3079.0,,0.0,16.0,5.0,dairy
2019-09-04 08:59:00,checkout,2019-09-04 08:59:00,2019-09-04,8,59,3109.0,,0.0,7.0,3.0,drinks
2019-09-04 08:59:00,checkout,2019-09-04 08:59:00,2019-09-04,8,59,3120.0,,0.0,5.0,4.0,fruit
2019-09-04 08:59:00,checkout,2019-09-04 08:59:00,2019-09-04,8,59,3123.0,,0.0,4.0,2.0,fruit
2019-09-04 08:59:00,spices,2019-09-04 08:59:00,2019-09-04,8,59,3124.0,drinks,2.0,9.0,3.0,dairy
2019-09-04 08:59:00,fruit,2019-09-04 08:59:00,2019-09-04,8,59,3129.0,checkout,2.0,5.0,2.0,drinks
2019-09-04 08:59:00,spices,2019-09-04 08:59:00,2019-09-04,8,59,3130.0,checkout,1.0,4.0,2.0,drinks
2019-09-04 08:59:00,dairy,2019-09-04 08:59:00,2019-09-04,8,59,3134.0,spices,1.0,8.0,2.0,fruit
2019-09-04 08:59:00,spices,2019-09-04 08:59:00,2019-09-04,8,59,3135.0,drinks,1.0,2.0,1.0,
2019-09-04 09:00:00,checkout,2019-09-04 09:00:00,2019-09-04,9,0,3130.0,,0.0,4.0,3.0,spices
2019-09-04 09:00:00,spices,2019-09-04 09:00:00,2019-09-04,9,0,3134.0,drinks,1.0,8.0,3.0,dairy
2019-09-04 09:00:00,drinks,2019-09-04 09:00:00,2019-09-04,9,0,3135.0,checkout,1.0,2.0,2.0,spices
2019-09-04 09:01:00,checkout,2019-09-04 09:01:00,2019-09-04,9,1,3064.0,,0.0,23.0,11.0,drinks
2019-09-04 09:01:00,fruit,2019-09-04 09:01:00,2019-09-04,9,1,3097.0,checkout,1.0,13.0,5.0,drinks
2019-09-04 09:01:00,checkout,2019-09-04 09:01:00,2019-09-04,9,1,3114.0,,0.0,8.0,4.0,fruit
2019-09-04 09:01:00,checkout,2019-09-04 09:01:00,2019-09-04,9,1,3122.0,,0.0,6.0,2.0,fruit
2019-09-04 09:01:00,drinks,2019-09-04 09:01:00,2019-09-04,9,1,3124.0,fruit,1.0,9.0,4.0,spices
2019-09-04 09:01:00,checkout,2019-09-04 09:01:00,2019-09-04,9,1,3129.0,,0.0,5.0,3.0,fruit
2019-09-04 09:01:00,drinks,2019-09-04 09:01:00,2019-09-04,9,1,3134.0,fruit,2.0,8.0,4.0,spices
2019-09-04 09:01:00,checkout,2019-09-04 09:01:00,2019-09-04,9,1,3135.0,,0.0,2.0,3.0,drinks
2019-09-04 09:02:00,checkout,2019-09-04 09:02:00,2019-09-04,9,2,3097.0,,0.0,13.0,6.0,fruit
2019-09-04 09:02:00,fruit,2019-09-04 09:02:00,2019-09-04,9,2,3124.0,dairy,1.0,9.0,5.0,drinks
2019-09-04 09:02:00,checkout,2019-09-04 09:02:00,2019-09-04,9,2,3131.0,,0.0,6.0,3.0,drinks
2019-09-04 09:02:00,dairy,2019-09-04 09:02:00,2019-09-04,9,2,3136.0,drinks,12.0,14.0,1.0,
2019-09-04 09:03:00,checkout,2019-09-04 09:03:00,2019-09-04,9,3,3103.0,,0.0,13.0,5.0,dairy
2019-09-04 09:03:00,checkout,2019-09-04 09:03:00,2019-09-04,9,3,3119.0,,0.0,9.0,2.0,dairy
2019-09-04 09:03:00,dairy,2019-09-04 09:03:00,2019-09-04,9,3,3124.0,checkout,1.0,9.0,6.0,fruit
2019-09-04 09:03:00,fruit,2019-09-04 09:03:00,2019-09-04,9,3,3134.0,checkout,3.0,8.0,5.0,drinks
2019-09-04 09:04:00,dairy,2019-09-04 09:04:00,2019-09-04,9,4,3098.0,spices,2.0,30.0,4.0,fruit
2019-09-04 09:04:00,checkout,2019-09-04 09:04:00,2019-09-04,9,4,3124.0,,0.0,9.0,7.0,dairy
2019-09-04 09:04:00,drinks,2019-09-04 09:04:00,2019-09-04,9,4,3127.0,fruit,1.0,24.0,4.0,spices
2019-09-04 09:04:00,fruit,2019-09-04 09:04:00,2019-09-04,9,4,3137.0,dairy,1.0,6.0,1.0,
2019-09-04 09:04:00,drinks,2019-09-04 09:04:00,2019-09-04,9,4,3138.0,spices,3.0,4.0,1.0,
2019-09-04 09:04:00,dairy,2019-09-04 09:04:00,2019-09-04,9,4,3139.0,checkout,9.0,9.0,1.0,
2019-09-04 09:04:00,spices,2019-09-04 09:04:00,2019-09-04,9,4,3140.0,drinks,2.0,12.0,1.0,
2019-09-04 09:04:00,dairy,2019-09-04 09:04:00,2019-09-04,9,4,3141.0,spices,8.0,12.0,1.0,
2019-09-04 09:04:00,spices,2019-09-04 09:04:00,2019-09-04,9,4,3142.0,dairy,1.0,16.0,1.0,
2019-09-04 09:05:00,fruit,2019-09-04 09:05:00,2019-09-04,9,5,3127.0,spices,1.0,24.0,5.0,drinks
2019-09-04 09:05:00,dairy,2019-09-04 09:05:00,2019-09-04,9,5,3137.0,checkout,5.0,6.0,2.0,fruit
2019-09-04 09:05:00,dairy,2019-09-04 09:05:00,2019-09-04,9,5,3142.0,fruit,2.0,16.0,2.0,spices
2019-09-04 09:05:00,dairy,2019-09-04 09:05:00,2019-09-04,9,5,3143.0,fruit,1.0,5.0,1.0,
2019-09-04 09:05:00,dairy,2019-09-04 09:05:00,2019-09-04,9,5,3144.0,fruit,2.0,26.0,1.0,
2019-09-04 09:05:00,dairy,2019-09-04 09:05:00,2019-09-04,9,5,3145.0,spices,4.0,14.0,1.0,
2019-09-04 09:06:00,spices,2019-09-04 09:06:00,2019-09-04,9,6,3098.0,dairy,1.0,30.0,5.0,dairy
2019-09-04 09:06:00,spices,2019-09-04 09:06:00,2019-09-04,9,6,3127.0,dairy,1.0,24.0,6.0,fruit
2019-09-04 09:06:00,checkout,2019-09-04 09:06:00,2019-09-04,9,6,3134.0,,0.0,8.0,6.0,fruit
2019-09-04 09:06:00,drinks,2019-09-04 09:06:00,2019-09-04,9,6,3140.0,dairy,2.0,12.0,2.0,spices
2019-09-04 09:06:00,fruit,2019-09-04 09:06:00,2019-09-04,9,6,3143.0,checkout,4.0,5.0,2.0,dairy
2019-09-04 09:06:00,fruit,2019-09-04 09:06:00,2019-09-04,9,6,3146.0,drinks,3.0,10.0,1.0,
2019-09-04 09:06:00,drinks,2019-09-04 09:06:00,2019-09-04,9,6,3147.0,checkout,2.0,2.0,1.0,
2019-09-04 09:06:00,dairy,2019-09-04 09:06:00,2019-09-04,9,6,3148.0,spices,5.0,8.0,1.0,
2019-09-04 09:06:00,dairy,2019-09-04 09:06:00,2019-09-04,9,6,3149.0,checkout,2.0,2.0,1.0,
2019-09-04 09:06:00,drinks,2019-09-04 09:06:00,2019-09-04,9,6,3150.0,checkout,5.0,5.0,1.0,
2019-09-04 09:07:00,dairy,2019-09-04 09:07:00,2019-09-04,9,7,3098.0,checkout,12.0,30.0,6.0,spices
2019-09-04 09:07:00,dairy,2019-09-04 09:07:00,2019-09-04,9,7,3127.0,checkout,12.0,24.0,7.0,spices
2019-09-04 09:07:00,spices,2019-09-04 09:07:00,2019-09-04,9,7,3138.0,checkout,1.0,4.0,2.0,drinks
2019-09-04 09:07:00,fruit,2019-09-04 09:07:00,2019-09-04,9,7,3142.0,spices,8.0,16.0,3.0,dairy
2019-09-04 09:07:00,fruit,2019-09-04 09:07:00,2019-09-04,9,7,3144.0,dairy,2.0,26.0,2.0,dairy
2019-09-04 09:08:00,checkout,2019-09-04 09:08:00,2019-09-04,9,8,3138.0,,0.0,4.0,3.0,spices
2019-09-04 09:08:00,dairy,2019-09-04 09:08:00,2019-09-04,9,8,3140.0,drinks,1.0,12.0,3.0,drinks
2019-09-04 09:08:00,checkout,2019-09-04 09:08:00,2019-09-04,9,8,3147.0,,0.0,2.0,2.0,drinks
2019-09-04 09:08:00,checkout,2019-09-04 09:08:00,2019-09-04,9,8,3149.0,,0.0,2.0,2.0,dairy
2019-09-04 09:08:00,fruit,2019-09-04 09:08:00,2019-09-04,9,8,3151.0,checkout,4.0,4.0,1.0,
2019-09-04 09:09:00,drinks,2019-09-04 09:09:00,2019-09-04,9,9,3140.0,spices,2.0,12.0,4.0,dairy
2019-09-04 09:09:00,dairy,2019-09-04 09:09:00,2019-09-04,9,9,3144.0,drinks,12.0,26.0,3.0,fruit
2019-09-04 09:09:00,spices,2019-09-04 09:09:00,2019-09-04,9,9,3145.0,dairy,2.0,14.0,2.0,dairy
2019-09-04 09:09:00,drinks,2019-09-04 09:09:00,2019-09-04,9,9,3146.0,spices,1.0,10.0,2.0,fruit
2019-09-04 09:09:00,dairy,2019-09-04 09:09:00,2019-09-04,9,9,3152.0,fruit,1.0,3.0,1.0,
2019-09-04 09:09:00,fruit,2019-09-04 09:09:00,2019-09-04,9,9,3153.0,dairy,1.0,2.0,1.0,
2019-09-04 09:09:00,spices,2019-09-04 09:09:00,2019-09-04,9,9,3154.0,checkout,2.0,2.0,1.0,
2019-09-04 09:10:00,fruit,2019-09-04 09:10:00,2019-09-04,9,10,3133.0,dairy,3.0,39.0,2.0,dairy
2019-09-04 09:10:00,checkout,2019-09-04 09:10:00,2019-09-04,9,10,3137.0,,0.0,6.0,3.0,dairy
2019-09-04 09:10:00,checkout,2019-09-04 09:10:00,2019-09-04,9,10,3143.0,,0.0,5.0,3.0,fruit
2019-09-04 09:10:00,spices,2019-09-04 09:10:00,2019-09-04,9,10,3146.0,dairy,4.0,10.0,3.0,drinks
2019-09-04 09:10:00,fruit,2019-09-04 09:10:00,2019-09-04,9,10,3152.0,dairy,1.0,3.0,2.0,dairy
2019-09-04 09:10:00,dairy,2019-09-04 09:10:00,2019-09-04,9,10,3153.0,checkout,1.0,2.0,2.0,fruit
2019-09-04 09:10:00,drinks,2019-09-04 09:10:00,2019-09-04,9,10,3155.0,fruit,1.0,6.0,1.0,
2019-09-04 09:10:00,fruit,2019-09-04 09:10:00,2019-09-04,9,10,3156.0,dairy,1.0,3.0,1.0,
2019-09-04 09:10:00,spices,2019-09-04 09:10:00,2019-09-04,9,10,3157.0,dairy,1.0,18.0,1.0,
2019-09-04 09:10:00,dairy,2019-09-04 09:10:00,2019-09-04,9,10,3158.0,checkout,14.0,14.0,1.0,
2019-09-04 09:10:00,fruit,2019-09-04 09:10:00,2019-09-04,9,10,3159.0,checkout,1.0,1.0,1.0,
2019-09-04 09:11:00,spices,2019-09-04 09:11:00,2019-09-04,9,11,3140.0,drinks,1.0,12.0,5.0,drinks
2019-09-04 09:11:00,dairy,2019-09-04 09:11:00,2019-09-04,9,11,3145.0,spices,3.0,14.0,3.0,spices
2019-09-04 09:11:00,spices,2019-09-04 09:11:00,2019-09-04,9,11,3148.0,drinks,2.0,8.0,2.0,dairy
2019-09-04 09:11:00,checkout,2019-09-04 09:11:00,2019-09-04,9,11,3150.0,,0.0,5.0,2.0,drinks
2019-09-04 09:11:00,dairy,2019-09-04 09:11:00,2019-09-04,9,11,3152.0,checkout,1.0,3.0,3.0,fruit
2019-09-04 09:11:00,checkout,2019-09-04 09:11:00,2019-09-04,9,11,3153.0,,0.0,2.0,3.0,dairy
2019-09-04 09:11:00,checkout,2019-09-04 09:11:00,2019-09-04,9,11,3154.0,,0.0,2.0,2.0,spices
2019-09-04 09:11:00,fruit,2019-09-04 09:11:00,2019-09-04,9,11,3155.0,checkout,5.0,6.0,2.0,drinks
2019-09-04 09:11:00,dairy,2019-09-04 09:11:00,2019-09-04,9,11,3156.0,checkout,2.0,3.0,2.0,fruit
2019-09-04 09:11:00,dairy,2019-09-04 09:11:00,2019-09-04,9,11,3157.0,fruit,12.0,18.0,2.0,spices
2019-09-04 09:11:00,checkout,2019-09-04 09:11:00,2019-09-04,9,11,3159.0,,0.0,1.0,2.0,fruit
2019-09-04 09:11:00,fruit,2019-09-04 09:11:00,2019-09-04,9,11,3160.0,spices,2.0,4.0,1.0,
2019-09-04 09:11:00,dairy,2019-09-04 09:11:00,2019-09-04,9,11,3161.0,fruit,3.0,8.0,1.0,
2019-09-04 09:11:00,fruit,2019-09-04 09:11:00,2019-09-04,9,11,3162.0,spices,5.0,8.0,1.0,
2019-09-04 09:11:00,spices,2019-09-04 09:11:00,2019-09-04,9,11,3163.0,drinks,1.0,2.0,1.0,
2019-09-04 09:11:00,dairy,2019-09-04 09:11:00,2019-09-04,9,11,3164.0,checkout,5.0,5.0,1.0,
2019-09-04 09:12:00,drinks,2019-09-04 09:12:00,2019-09-04,9,12,3140.0,spices,1.0,12.0,6.0,spices
2019-09-04 09:12:00,spices,2019-09-04 09:12:00,2019-09-04,9,12,3141.0,fruit,2.0,12.0,2.0,dairy
2019-09-04 09:12:00,checkout,2019-09-04 09:12:00,2019-09-04,9,12,3151.0,,0.0,4.0,2.0,fruit
2019-09-04 09:12:00,checkout,2019-09-04 09:12:00,2019-09-04,9,12,3152.0,,0.0,3.0,4.0,dairy
2019-09-04 09:12:00,drinks,2019-09-04 09:12:00,2019-09-04,9,12,3163.0,checkout,1.0,2.0,2.0,spices
2019-09-04 09:13:00,checkout,2019-09-04 09:13:00,2019-09-04,9,13,3117.0,,0.0,19.0,2.0,dairy
2019-09-04 09:13:00,dairy,2019-09-04 09:13:00,2019-09-04,9,13,3133.0,drinks,7.0,39.0,3.0,fruit
2019-09-04 09:13:00,checkout,2019-09-04 09:13:00,2019-09-04,9,13,3139.0,,0.0,9.0,2.0,dairy
2019-09-04 09:13:00,spices,2019-09-04 09:13:00,2019-09-04,9,13,3140.0,drinks,1.0,12.0,7.0,drinks
2019-09-04 09:13:00,drinks,2019-09-04 09:13:00,2019-09-04,9,13,3148.0,checkout,1.0,8.0,3.0,spices
2019-09-04 09:13:00,checkout,2019-09-04 09:13:00,2019-09-04,9,13,3156.0,,0.0,3.0,3.0,dairy
2019-09-04 09:13:00,spices,2019-09-04 09:13:00,2019-09-04,9,13,3160.0,checkout,2.0,4.0,2.0,fruit
2019-09-04 09:13:00,checkout,2019-09-04 09:13:00,2019-09-04,9,13,3163.0,,0.0,2.0,3.0,drinks
2019-09-04 09:13:00,dairy,2019-09-04 09:13:00,2019-09-04,9,13,3165.0,drinks,1.0,3.0,1.0,
2019-09-04 09:14:00,drinks,2019-09-04 09:14:00,2019-09-04,9,14,3136.0,checkout,2.0,14.0,2.0,dairy
2019-09-04 09:14:00,drinks,2019-09-04 09:14:00,2019-09-04,9,14,3140.0,checkout,2.0,12.0,8.0,spices
2019-09-04 09:14:00,fruit,2019-09-04 09:14:00,2019-09-04,9,14,3141.0,dairy,1.0,12.0,3.0,spices
2019-09-04 09:14:00,spices,2019-09-04 09:14:00,2019-09-04,9,14,3145.0,dairy,1.0,14.0,4.0,dairy
2019-09-04 09:14:00,dairy,2019-09-04 09:14:00,2019-09-04,9,14,3146.0,checkout,2.0,10.0,4.0,spices
2019-09-04 09:14:00,checkout,2019-09-04 09:14:00,2019-09-04,9,14,3148.0,,0.0,8.0,4.0,drinks
2019-09-04 09:14:00,fruit,2019-09-04 09:14:00,2019-09-04,9,14,3161.0,dairy,3.0,8.0,2.0,dairy
2019-09-04 09:14:00,drinks,2019-09-04 09:14:00,2019-09-04,9,14,3165.0,checkout,2.0,3.0,2.0,dairy
2019-09-04 09:14:00,fruit,2019-09-04 09:14:00,2019-09-04,9,14,3166.0,dairy,8.0,15.0,1.0,
2019-09-04 09:15:00,dairy,2019-09-04 09:15:00,2019-09-04,9,15,3141.0,checkout,1.0,12.0,4.0,fruit
2019-09-04 09:15:00,spices,2019-09-04 09:15:00,2019-09-04,9,15,3142.0,dairy,1.0,16.0,4.0,fruit
2019-09-04 09:15:00,dairy,2019-09-04 09:15:00,2019-09-04,9,15,3145.0,checkout,4.0,14.0,5.0,spices
2019-09-04 09:15:00,checkout,2019-09-04 09:15:00,2019-09-04,9,15,3160.0,,0.0,4.0,3.0,spices
2019-09-04 09:16:00,checkout,2019-09-04 09:16:00,2019-09-04,9,16,3136.0,,0.0,14.0,3.0,drinks
2019-09-04 09:16:00,checkout,2019-09-04 09:16:00,2019-09-04,9,16,3140.0,,0.0,12.0,9.0,drinks
2019-09-04 09:16:00,checkout,2019-09-04 09:16:00,2019-09-04,9,16,3141.0,,0.0,12.0,5.0,dairy
2019-09-04 09:16:00,dairy,2019-09-04 09:16:00,2019-09-04,9,16,3142.0,fruit,3.0,16.0,5.0,spices
2019-09-04 09:16:00,checkout,2019-09-04 09:16:00,2019-09-04,9,16,3146.0,,0.0,10.0,5.0,dairy
2019-09-04 09:16:00,checkout,2019-09-04 09:16:00,2019-09-04,9,16,3155.0,,0.0,6.0,3.0,fruit
